SalePrice,LotFrontage,LotArea,OverallQual,MasVnrArea,YearBuilt,BsmtUnfSF,YearRemodAdd,TotalBsmtSF,BsmtFinSF1,1stFlrSF
0.101513679,0.133561644,0.045525719,0.333333333,0,0.347826087,0,0,0.104255319,0.112863218,0.129187701
0.194556312,0.123287671,0.096155554,0.666666667,0,0.898550725,0.053510274,0.783333333,0.119312602,0.1070163,0.090637907
0.187612832,0.191780822,0.040711398,0.444444444,0,0.739130435,0.083476027,0.416666667,0.227332242,0.189759036,0.242083525
0.101513679,0.143835616,0.05892636,0.444444444,0,0.492753623,0.302226027,0.316666667,0.163011457,0.051381999,0.151904543
0.208443272,0.154109589,0.095725537,0.555555556,0,0.333333333,0.497859589,0,0.190343699,0,0.190224874
0.129287599,0.154109589,0.025978639,0.555555556,0,0.311594203,0.345034247,0,0.131914894,0,0.11633777
0.402860714,0.191780822,0.046264227,0.888888889,0.153125,0.963768116,0.480308219,0.95,0.183633388,0,0.183570445
0.248715456,0.167808219,0.041463928,0.666666667,0.105,0.956521739,0.648544521,0.9,0.248281506,0.000354359,0.275585131
0.391195667,0.198630137,0.051541284,0.777777778,0,0.804347826,0.023544521,0.983333333,0.244844517,0.255315379,0.266636072
0.149562561,0.181506849,0.055159036,0.444444444,0.0675,0.673913043,0.640839041,0.25,0.282815057,0.04092842,0.319871501
0.118178031,0.133561644,0.028194162,0.555555556,0.129375,0.630434783,0.192636986,0.15,0.141407529,0.073352232,0.12161542
0.263296764,0.212328767,0.055430134,0.666666667,0,0.992753623,0.362157534,0.983333333,0.138461538,0,0.117485085
0.187612832,0.188356164,0.040510412,0.666666667,0,0.927536232,0.164383562,0.833333333,0.062847791,0,0.100963745
0.144563255,0.167808219,0.043001706,0.444444444,0.05125,0.717391304,0.00984589,0.916666667,0.060883797,0.061835578,0.05553006
0.116094987,0.202054795,0.033560027,0.444444444,0,0.543478261,0.166952055,0,0.136170213,0.078313253,0.114272602
0.152895431,0.106164384,0.0233331,0.666666667,0,0.405797101,0.368578767,0,0.14091653,0,0.12459844
0.179975003,0.256849315,0.04897053,0.444444444,0.060625,0.68115942,0.122003425,0.266666667,0.190507365,0.058114812,0.226250574
0.154284127,0.044520548,0.010769123,0.666666667,0,0.97826087,0.29494863,0.95,0.112765957,0,0.084671868
0.134148035,0.205479452,0.050713969,0.444444444,0.209375,0.594202899,0.449486301,0.066666667,0.171849427,0,0.164295548
0.303281489,0.26369863,0.053303419,0.777777778,0.19125,0.985507246,0.874143836,0.983333333,0.334206219,0,0.3919229
0.116094987,0.205479452,0.049269672,0.555555556,0.065,0.855072464,0,0.666666667,0.133551555,0.144578313,0.110601193
0.402860714,0.184931507,0.057024001,1,0,0.152173913,0.529537671,0.833333333,0.202454992,0,0.272372648
0.136231079,0.102739726,0.022529155,0.333333333,0,0.456521739,0.378424658,0.75,0.144680851,0,0.150298302
0.465213165,0.229452055,0.047409381,0.777777778,0.13,0.963768116,0.174657534,0.933333333,0.305728314,0.258681786,0.388710418
0.132064991,0.116438356,0.041912641,0.555555556,0,0.333333333,0,0.833333333,0.133551555,0.037207654,0.11564938
0.141785863,0.181506849,0.034775293,0.444444444,0,0.797101449,0.071917808,0.533333333,0.137479542,0.119064493,0.120697568
0.150118039,0.150684932,0.111220173,0.444444444,0,0.695652174,0.048373288,0.883333333,0.235188216,0.2345854,0.261358421
0.061935842,0.099315068,0.036457968,0.444444444,0,0.420289855,0.317636986,0.166666667,0.121440262,0,0.10211106
0.209693098,0.147260274,0.032812171,0.666666667,0,0.956521739,0.119863014,0.9,0.126022913,0.08681786,0.100045893
0.579155673,0.260273973,0.056921171,1,0.2625,0.985507246,0.164383562,0.966666667,0.281833061,0.237065911,0.319871501
0.143174559,0.133561644,0.024772722,0.444444444,0,0.797101449,0,0.883333333,0.133551555,0.144578313,0.110601193
0.104291071,0.229452055,0.031269719,0.444444444,0,0.746376812,0.395547945,0.416666667,0.151227496,0,0.135383203
0.394528538,0.164383562,0.046750333,0.777777778,0.14875,0.963768116,0.167808219,0.933333333,0.296890344,0.251948972,0.34235888
0.110545758,0.133561644,0.010750427,0.555555556,0,0.275362319,0.292808219,0.716666667,0.111947627,0,0.08031207
0.221220664,0.109589041,0.012255486,0.666666667,0.045,0.971014493,0.538527397,0.95,0.20589198,0,0.245066544
0.253575892,0.202054795,0.054612167,0.444444444,0.286875,0.760869565,0,0.45,0.234042553,0.227321049,0.301284993
0.161227607,0.010273973,0.003038164,0.555555556,0,0.782608696,0.00984589,0.5,0.117184943,0.014351524,0.087654888
0.333425913,0.181506849,0.044997546,0.777777778,0.175,0.963768116,0.219178082,0.916666667,0.173158756,0.096739901,0.166131253
0.147340647,0.099315068,0.035990558,0.555555556,0,0.471014493,0.33390411,0,0.127659574,0,0.102340523
0.257047632,0.202054795,0.040856295,0.777777778,0,0.869565217,0.050941781,0.7,0.148608838,0.139794472,0.136071592
0.161227607,0.030821918,0.008796653,0.666666667,0,0.956521739,0.256849315,0.916666667,0.098199673,0,0.061037173
0.258436328,0.229452055,0.053766155,0.666666667,0.061875,0.942028986,0.244863014,0.866666667,0.244517185,0.16335932,0.266177145
0.236217192,0.219178082,0.057491411,0.666666667,0.11,0.673913043,0.134417808,0.666666667,0.125695581,0.080439405,0.195502524
0.162616303,0.20890411,0.052181635,0.444444444,0,0.898550725,0.131849315,0.766666667,0.170212766,0.129695252,0.162000918
0.263991112,0.195205479,0.03038164,0.444444444,0,0.550724638,0.125428082,0.866666667,0.146644845,0.106839121,0.178522258
0.450215248,0.195205479,0.050798102,0.777777778,0,0.449275362,0.229880137,0.8,0.157937807,0.075832743,0.368517669
0.116094987,0.136986301,0.031050036,0.333333333,0.12,0.644927536,0.053938356,0.183333333,0.168412439,0.159992913,0.159476824
0.155672823,0.167808219,0.033195447,0.444444444,0,0.97826087,0.391267123,0.95,0.183306056,0.036498937,0.180357962
0.056381058,0,0.000892753,0.333333333,0,0.724637681,0,0.366666667,0.103109656,0.026576896,0.067921065
0.142480211,0.202054795,0.035055739,0.555555556,0.0975,0.65942029,0.074058219,0.216666667,0.153191489,0.13518781,0.165213401
0.098041939,0.130136986,0.027703382,0.555555556,0,0.594202899,0.356164384,0.066666667,0.136170213,0,0.114272602
0.388714067,0.23630137,0.04858258,0.888888889,0.2825,0.97826087,0.759417808,0.95,0.298199673,0.008504607,0.342817806
0.375086794,0.219178082,0.051153334,0.777777778,0.14125,0.949275362,0.261558219,0.883333333,0.242553191,0.154323175,0.263423589
0.044577142,0.082191781,0.032475636,0.222222222,0,0.304347826,0.352311644,0,0.141407529,0.007264352,0.12161542
0.284821553,0.23630137,0.044403936,0.555555556,0,0.739130435,0.164383562,0.783333333,0.249099836,0.169383416,0.278568151
0.139008471,0.171232877,0.026941504,0.444444444,0.095625,0.760869565,0.179794521,0.45,0.160392799,0.099220411,0.148233134
0.180877656,0.202054795,0.042534296,0.555555556,0.18,0.724637681,0.207619863,0.366666667,0.119803601,0.043763288,0.155575952
0.173725871,0.226027397,0.040664657,0.555555556,0.163125,0.652173913,0.477739726,0.2,0.182651391,0,0.17944011
0.164004999,0.202054795,0.038795017,0.555555556,0.1025,0.601449275,0.149828767,0.366666667,0.189198036,0.119418852,0.272143185
0.139008471,0.167808219,0.048171259,0.444444444,0.12,0.702898551,0.166952055,0.316666667,0.170212766,0.115166549,0.162000918
0.185529788,0.20890411,0.03608404,0.555555556,0.161875,0.666666667,0.123287671,0.233333333,0.204255319,0.110559887,0.233134465
0.123732815,0.099315068,0.035990558,0.444444444,0,0.057971014,0.272260274,0.683333333,0.104091653,0,0.173244608
0.242466324,0.044520548,0.015377784,0.777777778,0.0675,0.971014493,0.654965753,0.933333333,0.254337152,0.004252303,0.279944929
0.06610193,0.219178082,0.049545444,0.666666667,0.130625,0.760869565,0.241438356,0.45,0.226841244,0.145641389,0.247131712
0.145118734,0.202054795,0.037159083,0.444444444,0,0.594202899,0.046232877,0.916666667,0.172831424,0.085046067,0.165672327
0.151506735,0.147260274,0.026544205,0.555555556,0,0.782608696,0,0.5,0.172831424,0.187101347,0.165672327
0.229273712,0.133561644,0.044852649,0.555555556,0,0.304347826,0.506849315,0.75,0.235679214,0.045357902,0.25378614
0.03485627,0.102739726,0.022529155,0.111111111,0,0.463768116,0.113013699,0,0.043207856,0,0.106929784
0.080683238,0.099315068,0.021968263,0.444444444,0,0.594202899,0.347174658,0.066666667,0.132733224,0,0.109453878
0.06957367,0.157534247,0.034948234,0.444444444,0,0.275362319,0.340753425,0,0.130278232,0,0.106011932
0.318929315,0.109589041,0.012535932,0.777777778,0,0.971014493,0.156678082,0.933333333,0.248772504,0.204464918,0.282927949
0.332037217,0.140410959,0.053177218,0.777777778,0.295,0.949275362,0.128424658,0.9,0.248445172,0.215804394,0.271684259
0.430634634,0.184931507,0.058706677,0.777777778,0,0.724637681,0.232020548,0.75,0.319476268,0.249822821,0.382285452
0.162616303,0.202054795,0.044371217,0.444444444,0.164375,0.702898551,0,0.316666667,0.127659574,0.087349398,0.102340523
0.46657131,0.219178082,0.036864615,0.888888889,0.10125,0.992753623,0.276113014,0.983333333,0.28903437,0.198618001,0.328591097
0.088043327,0.133561644,0.027577181,0.444444444,0,0.565217391,0,0,0,0,0.163836622
0.166782391,0.219178082,0.042777349,0.555555556,0.135,0.586956522,0.254280822,0.05,0.179050736,0.088589653,0.174391923
0.166782391,0.167808219,0.02991423,0.555555556,0.219375,0.68115942,0.323630137,0.266666667,0.123731588,0,0.164525011
0.068879322,0,0.002972727,0.333333333,0,0.710144928,0,0.333333333,0.103109656,0.023210489,0.067921065
0.101513679,0.133561644,0.036383183,0.333333333,0,0.492753623,0.323202055,0,0.123567921,0,0.096603947
0.216775448,0.167808219,0.034822034,0.666666667,0,0.898550725,0.376712329,0.766666667,0.144026187,0,0.131941257
0.139008471,0.133561644,0.042160368,0.555555556,0,0.246376812,0.323630137,0.75,0.123731588,0,0.09683341
0.437578114,0.239726027,0.042707238,0.777777778,0.4125,0.891304348,0.176797945,0.75,0.345171849,0.300496102,0.408214777
0.073739758,0,0.001776157,0.555555556,0.238125,0.717391304,0.224743151,0.35,0.085924714,0,0.043827444
0.153589779,0.174657534,0.040697375,0.444444444,0.03375,0.630434783,0.105736301,0.933333333,0.172340426,0.14280652,0.164983938
0.158450215,0.133561644,0.027577181,0.666666667,0,0.427536232,0.332191781,0.833333333,0.12700491,0,0.1186324
0.086932371,0.195205479,0.075734418,0.555555556,0,0.550724638,0.390410959,0,0.149263502,0,0.132629647
0.183446744,0.184931507,0.040370189,0.444444444,0,0.666666667,0.363441781,0.816666667,0.243207856,0.112863218,0.264341441
0.509790307,0.106164384,0.211685246,0.777777778,0.33,0.884057971,0.037671233,0.916666667,0.266612111,0.241141035,0.310234052
0.104291071,0.339041096,0.057304447,0.555555556,0.135,0.695652174,0.595890411,0.3,0.227823241,0,0.242771914
0.142480211,0.23630137,0.040720746,0.333333333,0,0.724637681,0.016267123,0.366666667,0.186252046,0.163004961,0.194355209
0.538952923,0.095890411,0.091593634,0.777777778,0,0.963768116,0.15239726,0.933333333,0.339934534,0.304925585,0.404543369
0.27162894,0.29109589,0.04624553,0.777777778,0.025,0.927536232,0.601883562,0.833333333,0.230114566,0,0.256998623
0.220247188,0.150684932,0.031900722,0.555555556,0.16125,0.884057971,0.115582192,0.8,0.230441899,0.20163005,0.308627811
0.142480211,0.202054795,0.048143214,0.333333333,0,0.362318841,0.299657534,0,0.114566285,0,0.194125746
0.192473268,0.147260274,0.034275164,0.555555556,0,0.963768116,0.233304795,0.916666667,0.120785597,0.034195606,0.092703075
0.095403416,0.113013699,0.024908271,0.555555556,0,0.384057971,0.051797945,0,0.109983633,0.097625797,0.083295089
0.309123733,0.304794521,0.061427002,0.555555556,0.06625,0.615942029,0.124571918,0.9,0.241734861,0.210134656,0.3453419
0.145951951,0.202054795,0.036925378,0.555555556,0,0.673913043,0.104452055,0.25,0.185924714,0.15804394,0.184029371
0.157755867,0.010273973,0.004622683,0.555555556,0,0.768115942,0.232876712,0.466666667,0.139934534,0.055102764,0.119550252
0.072351062,0.133561644,0.038795017,0.333333333,0,0.202898551,0.46875,0,0.179214403,0,0.174621386
0.103596723,0.106164384,0.036093388,0.444444444,0,0.376811594,0.328767123,0.933333333,0.125695581,0,0.10509408
0.468823774,0.202054795,0.049283694,0.777777778,0.29,0.985507246,0.875856164,0.966666667,0.334860884,0,0.392840753
0.150118039,0.099315068,0.031372549,0.555555556,0,0.782608696,0.111729452,0.5,0.15106383,0.096208363,0.13515374
0.172939869,0.116438356,0.014957115,0.444444444,0,0.434782609,0.261558219,0.833333333,0.129787234,0.032246634,0.117944011
0.347312873,0.23630137,0.046497932,0.888888889,0.134375,0.942028986,0.242722603,0.866666667,0.266121113,0.187632884,0.306103717
0.258436328,0.126712329,0.072308304,0.666666667,0.01875,0.913043478,0.511558219,0.8,0.195581015,0,0.197567692
0.267983613,0.215753425,0.041632195,0.666666667,0,0.97826087,0.374143836,0.95,0.14304419,0,0.12391005
0.495903347,0.133561644,0.031732455,0.777777778,0,0.97826087,0.202910959,0.95,0.232242226,0.167434444,0.248967416
0.221913623,0.136986301,0.029339316,0.555555556,0.16,0.963768116,0.574486301,0.933333333,0.222913257,0.003543586,0.235888022
1,0.284246575,0.094580383,1,0.73125,0.884057971,0.423373288,0.75,0.4,0.257795889,0.484167049
0.416747674,0.071917808,0.116282222,0.666666667,0.183125,0.847826087,0.104880137,0.666666667,0.198036007,0.17097803,0.207434603
0.102180253,0.133561644,0.019163804,0.444444444,0,0.355072464,0.459332192,0.3,0.175613748,0,0.169573199
0.148034995,0.102739726,0.022529155,0.444444444,0,0.463768116,0.396832192,0,0.151718494,0,0.16819642
0.195945008,0.113013699,0.058477646,0.555555556,0.045,0.833333333,0.039383562,0.616666667,0.181996727,0.173635719,0.184258834
0.075128454,0.099315068,0.021968263,0.444444444,0,0.355072464,0,0,0.100818331,0.109142452,0.064708582
0.123038467,0.123287671,0.023931384,0.444444444,0,0.579710145,0.09375,0.033333333,0.160392799,0.037207654,0.186782928
0.143868907,0.150684932,0.033419804,0.444444444,0,0.673913043,0.095890411,0.983333333,0.146317512,0.097980156,0.128499312
0.223718928,0.130136986,0.013938162,0.666666667,0,0.956521739,0.588613014,0.9,0.227659574,0.002834869,0.242542451
0.385502014,0.219178082,0.060908177,0.777777778,0.39375,0.942028986,0.225171233,0.866666667,0.294599018,0.225726435,0.336392841
0.145951951,0.202054795,0.038795017,0.666666667,0.105,0.702898551,0.498287671,0.316666667,0.190507365,0,0.190454337
0.454129982,0.20890411,0.052060109,0.777777778,0.29125,0.971014493,0.528253425,0.933333333,0.201963993,0,0.213400642
0.145951951,0.188356164,0.029587043,0.444444444,0,0.202898551,0.154109589,0.766666667,0.058919804,0,0.160165213
0.24732676,0.167808219,0.033186099,0.666666667,0.068125,0.956521739,0.325770548,0.916666667,0.241080196,0.126151665,0.263882515
0.02791279,0.167808219,0.020098623,0.333333333,0,0.420289855,0,0,0,0,0.008719596
0.304263297,0.092465753,0.023090047,0.777777778,0.11,0.971014493,0.19734589,0.933333333,0.216693944,0.152905741,0.227168426
0.200860992,0.150684932,0.036074692,0.666666667,0,0.97826087,0.311643836,0.95,0.119148936,0,0.090408444
0.023746702,0.119863014,0.013227699,0.222222222,0,0.456521739,0.115582192,0.883333333,0.044189853,0,0.090637907
0.094259131,0.154109589,0.034644418,0.333333333,0,0.202898551,0.367722603,0,0.140589198,0,0.120468105
0.213998056,0.065068493,0.015756386,0.777777778,0,0.84057971,0.19734589,0.65,0.200981997,0.135896527,0.205139972
0.130676295,0.133561644,0.040071046,0.333333333,0.1,0.710144928,0.073202055,0.333333333,0.157119476,0.139794472,0.143643873
0.180669351,0.195205479,0.041319031,0.555555556,0.10875,0.739130435,0.455479452,0.4,0.174140753,0,0.233134465
0.173031523,0.133561644,0.044403936,0.666666667,0,0.130434783,0.307363014,0.8,0.117512275,0,0.284993116
0.169559783,0.202054795,0.040664657,0.444444444,0,0.731884058,0.039383562,0.833333333,0.192471358,0.192062367,0.19366682
0.42507985,0.256849315,0.043198018,0.666666667,0.406875,0.876811594,0.059075342,0.733333333,0.214566285,0.207831325,0.227397889
0.129981947,0.164383562,0.040290729,0.444444444,0,0.702898551,0.191780822,0.316666667,0.158919804,0.092664777,0.146167967
0.124427163,0.167808219,0.031877352,0.333333333,0,0.710144928,0.288099315,0.333333333,0.141407529,0.033841247,0.12161542
0.139008471,0.133561644,0.032120405,0.333333333,0,0.594202899,0.402825342,0.366666667,0.15400982,0,0.152134006
0.395917234,0.22260274,0.056023744,0.888888889,0.2125,0.97826087,0.198630137,0.966666667,0.277905074,0.218639263,0.312987609
0.118872379,0.133561644,0.026455397,0.333333333,0,0.710144928,0.107020548,0.333333333,0.141407529,0.06644224,0.12161542
0.221635884,0.147260274,0.028110028,0.666666667,0.05125,0.97826087,0.217465753,0.95,0.201636661,0.128277817,0.206057825
0.104291071,0.219178082,0.047558952,0.444444444,0.059375,0.623188406,0.678082192,0.133333333,0.259247136,0,0.330885727
0.094570199,0.106164384,0.023090047,0.333333333,0,0.384057971,0.268835616,0,0.127659574,0.026931254,0.117944011
0.279961117,0.061643836,0.019112389,0.777777778,0,0.891304348,0.17765411,0.766666667,0.261047463,0.20907158,0.294171638
0.211915012,0.178082192,0.038748276,0.666666667,0.27625,0.949275362,0.03510274,0.883333333,0.142062193,0.139262934,0.186324002
0.260519372,0.184931507,0.047227091,0.666666667,0.12625,0.913043478,0.385702055,0.816666667,0.188707038,0.044649185,0.187930243
0.134009165,0.202054795,0.040664657,0.444444444,0,0.644927536,0.115582192,0.55,0.141407529,0.105244507,0.185865076
0.177891959,0.133561644,0.044403936,0.666666667,0,0.304347826,0.209760274,0.333333333,0.144026187,0.069099929,0.125286829
0.081377586,0.133561644,0.033859169,0.222222222,0,0.565217391,0,0,0,0,0.162000918
0.284682683,0.174657534,0.042828764,0.777777778,0,0.963768116,0.382277397,0.916666667,0.146153846,0,0.130105553
0.200111096,0.133561644,0.044403936,0.444444444,0,0.833333333,0,0.633333333,0.196399345,0.212615167,0.198715007
0.215386752,0.150684932,0.037453551,0.666666667,0,0.956521739,0.369863014,0.9,0.141407529,0,0.12161542
0.134842383,0.133561644,0.038795017,0.444444444,0,0.275362319,0.113013699,0.866666667,0.043207856,0,0.099586966
0.148729343,0.150684932,0.025557971,0.555555556,0,0.644927536,0.034246575,0.766666667,0.149263502,0.147413182,0.132629647
0.200111096,0.150684932,0.033419804,0.666666667,0.0675,0.927536232,0.577482877,0.85,0.220785597,0,0.232905002
0.194556312,0.167808219,0.054154105,0.444444444,0,0.65942029,0.032534247,0.816666667,0.085106383,0.078667612,0.259293254
0.201499792,0.068493151,0.019140433,0.777777778,0,0.876811594,0.258561644,0.716666667,0.218821604,0.129872431,0.230151446
0.320898486,0.150684932,0.048610624,0.666666667,0,0.057971014,0.530821918,0.883333333,0.20294599,0,0.226250574
0.313150951,0.130136986,0.043436397,0.666666667,0.21125,0.898550725,0.342893836,0.766666667,0.281505728,0.162827782,0.318035796
0.087626719,0.099315068,0.03320947,0.333333333,0,0.528985507,0,0,0,0,0.173015145
0.085543674,0.116438356,0.035055739,0.333333333,0,0.275362319,0.246575342,0.9,0.094271686,0,0.10509408
0.252881544,0.198630137,0.037093646,0.555555556,0,0.905797101,0.119434932,0.783333333,0.242062193,0.212615167,0.266177145
0.334120261,0.202054795,0.04178644,0.777777778,0.11125,0.963768116,0.440924658,0.916666667,0.168576105,0,0.161541992
0.168171087,0.136986301,0.030989273,0.555555556,0,0.702898551,0.049229452,0.916666667,0.16792144,0.077781715,0.158788435
0.191084572,0.044520548,0.00902101,0.555555556,0.55875,0.920289855,0.148972603,0.816666667,0.119312602,0.067505315,0.093620927
0.245938064,0.160958904,0.044259039,0.777777778,0,0.97826087,0.362157534,0.95,0.141734861,0.003543586,0.122074346
0.200666574,0.010273973,0.004580617,0.666666667,0.225,0.920289855,0.083476027,0.816666667,0.121767594,0.097271439,0.097062873
0.354256353,0.150684932,0.051214097,0.777777778,0.320625,0.891304348,0.512842466,0.75,0.215711948,0.009922041,0.228086278
0.128593251,0.167808219,0.036457968,0.555555556,0,0.630434783,0.107876712,0.15,0.141407529,0.108433735,0.12161542
0.090404111,0.133561644,0.026226367,0.444444444,0,0.376811594,0.316780822,0,0.187397709,0.071757619,0.221890776
0.250381891,0.174657534,0.034307883,0.666666667,0,0.992753623,0.313356164,0.983333333,0.123731588,0.004252303,0.098669114
0.419525066,0.20890411,0.038000421,0.777777778,0.420625,0.920289855,0.038099315,0.816666667,0.204909984,0.206059532,0.214318495
0.326482433,0.030821918,0.038556638,0.777777778,0,0.891304348,0,0.766666667,0.244517185,0.077427356,0.266177145
0.318333565,0.184931507,0.062104747,0.888888889,0.1775,0.985507246,0.641267123,0.966666667,0.245171849,0,0.268930702
0.224413276,0.202054795,0.042632452,0.666666667,0.02625,0.84057971,0.250856164,0.633333333,0.160392799,0.069808646,0.148233134
0.173725871,0.184931507,0.052387296,0.555555556,0,0.492753623,0.138270548,0.583333333,0.160883797,0.116938342,0.148921524
0.252655187,0.167808219,0.036457968,0.666666667,0,0.956521739,0.785958904,0.916666667,0.304418985,0.004252303,0.344653511
0.698652965,0.089041096,0.244006637,0.777777778,0.376875,0.949275362,0.100171233,0.883333333,0.2700491,0.250885897,0.311151905
0.093181503,0.157534247,0.035415644,0.333333333,0,0.572463768,0,0.016666667,0.136824877,0.148121899,0.203304268
0.100124983,0.25,0.030470448,0.555555556,0,0.753623188,0.205479452,0.433333333,0.168412439,0.074769667,0.179669573
0.110540203,0.167808219,0.041365772,0.444444444,0.000625,0.623188406,0.195205479,0.133333333,0.149263502,0.080793763,0.132629647
0.500069435,0.304794521,0.060417397,0.777777778,0.234375,0.971014493,0.828339041,0.933333333,0.316693944,0,0.37608995
0.176503263,0.037671233,0.014957115,0.555555556,0.2,0.913043478,0.144691781,0.8,0.19705401,0.153437279,0.199632859
0.259130676,0.22260274,0.046320316,0.666666667,0.15,0.963768116,0.682363014,0.933333333,0.264157119,0.003543586,0.293712712
0.149423691,0.270547945,0.056322887,0.444444444,0,0.739130435,0.043664384,0.4,0.141407529,0.135010631,0.128499312
0.151506735,0.133561644,0.033186099,0.444444444,0.2,0.760869565,0,0.45,0,0,0.386874713
0.139008471,0.195205479,0.043141929,0.555555556,0.05625,0.760869565,0,0.45,0.159574468,0.172749823,0.153740248
0.195945008,0.143835616,0.030732198,0.666666667,0.02375,0.891304348,0.529537671,0.766666667,0.202454992,0,0.210876549
0.195806138,0.150684932,0.027357498,0.555555556,0,0.869565217,0.16010274,0.7,0.124549918,0.068568391,0.109224415
0.211359533,0.157534247,0.070041366,0.666666667,0,0.934782609,0.604880137,0.866666667,0.231260229,0,0.25149151
0.129287599,0.047945205,0.023370492,0.555555556,0,0.304347826,0.317636986,0.85,0.121440262,0,0.093620927
0.144563255,0.133561644,0.044403936,0.444444444,0,0.311594203,0,0,0.112274959,0.121545004,0.145020652
0.27510068,0.188356164,0.041328379,0.666666667,0,0.956521739,0.128424658,0.9,0.156464812,0.116229624,0.142726021
0.101374809,0.099315068,0.021968263,0.333333333,0,0.594202899,0.385702055,0.833333333,0.147463175,0,0.130105553
0.174003611,0.075342466,0.008796653,0.666666667,0.006875,0.963768116,0.483304795,0.933333333,0.187397709,0.002834869,0.186094539
0.326190807,0.243150685,0.040290729,0.666666667,0,0.898550725,0.109160959,0.783333333,0.182815057,0.152728561,0.181964204
0.263991112,0.188356164,0.036729066,0.777777778,0.0875,0.97826087,0.640410959,0.95,0.244844517,0,0.266636072
0.189001528,0.167808219,0.033186099,0.555555556,0.08125,0.782608696,0.278253425,0.516666667,0.106382979,0,0.127122533
0.150812387,0.171232877,0.032237257,0.555555556,0.0925,0.760869565,0.282534247,0.45,0.10801964,0,0.218219367
0.104291071,0.123287671,0.029806726,0.444444444,0,0.586956522,0.086900685,0.05,0.126513912,0.100992204,0.100734282
0.625052076,0.284246575,0.057108135,0.888888889,0.5375,0.985507246,0.824486301,0.983333333,0.315220949,0,0.374483708
0.194556312,0.133561644,0.027577181,0.444444444,0.1575,0.471014493,0.069349315,0,0.119639935,0.100815025,0.148462598
0.229273712,0.198630137,0.053742784,0.555555556,0,0.905797101,0.065924658,0.783333333,0.100818331,0.081856839,0.064708582
0.104152201,0.065068493,0.016359345,0.333333333,0,0.31884058,0.42765411,0.666666667,0.195744681,0.034904323,0.197797155
0.213998056,0.143835616,0.032246605,0.666666667,0,0.963768116,0.034246575,0.916666667,0.119148936,0.11481219,0.090408444
0.761051243,0.294520548,0.058851574,0.888888889,0.265,0.985507246,0.742294521,0.983333333,0.283797054,0,0.321248279
0.115400639,0.184931507,0.035990558,0.444444444,0,0.594202899,0.053082192,0.066666667,0.153191489,0.143869596,0.182193667
0.267712818,0.239726027,0.051293557,0.666666667,0.16,0.985507246,0.606592466,0.966666667,0.231914894,0,0.251032584
0.139702819,0.184931507,0.039496132,0.444444444,0,0.688405797,0.042808219,0.283333333,0.160392799,0.070871722,0.148233134
0.261908068,0.421232877,0.093874594,0.444444444,0,0.369565217,0.006421233,0.9,0.216693944,0.231927711,0.169343736
0.173656437,0.219178082,0.056556592,0.444444444,0.654375,0.68115942,0.162671233,0.266666667,0.167594108,0.091424522,0.172556218
0.098736287,0.23630137,0.03178387,0.444444444,0,0.188405797,0.363441781,0.25,0.138952537,0,0.170032125
0.202888488,0.195205479,0.041319031,0.555555556,0.061875,0.739130435,0,0.816666667,0.170212766,0.11746988,0.22372648
0.029291765,0.154109589,0.034644418,0.444444444,0,0.579710145,0.231164384,0.033333333,0.088379705,0,0.16291877
0.17080961,0.184931507,0.039496132,0.555555556,0.151875,0.623188406,0.357020548,0.133333333,0.236006547,0.107725018,0.254245067
0.112623247,0.082191781,0.032475636,0.444444444,0,0.333333333,0.293664384,0,0.112274959,0,0.080770996
0.263852243,0.092465753,0.050653205,0.666666667,0.27625,0.913043478,0.705907534,0.8,0.269885434,0,0.304497476
0.166782391,0.202054795,0.035130524,0.555555556,0.05,0.717391304,0.216609589,0.35,0.165302782,0.08929837,0.164754475
0.262602416,0.078767123,0.023702353,0.666666667,0.08,0.992753623,0.26755137,1,0.222258592,0.129872431,0.23497017
0.20566588,0.174657534,0.027698708,0.666666667,0,0.949275362,0.341609589,0.883333333,0.130605565,0,0.106470858
0.080683238,0.133561644,0.021968263,0.333333333,0,0.586956522,0.400684932,0.05,0.153191489,0,0.13813676
0.145257603,0.133561644,0.040197247,0.555555556,0,0.492753623,0.333047945,0,0.127332242,0,0.139972464
0.274545202,0.205479452,0.046348361,0.777777778,0,0.971014493,0.637414384,0.933333333,0.243698854,0,0.26502983
0.486182475,0.318493151,0.063114352,1,0.51,0.97826087,0.189212329,0.966666667,0.3400982,0.289865344,0.401560349
0.103596723,0.099315068,0.022575896,0.444444444,0,0.376811594,0,0,0.128314239,0.138908575,0.103258375
0.213998056,0.150684932,0.033789058,0.666666667,0,0.934782609,0.613869863,0.85,0.23797054,0.003543586,0.252409362
0.156228302,0.010273973,0.005814579,0.666666667,0,0.963768116,0.256849315,0.916666667,0.098199673,0,0.042680128
0.182058047,0.202054795,0.049545444,0.555555556,0.241875,0.615942029,0.150684932,0.116666667,0.227823241,0.184266478,0.242771914
0.161227607,0.030821918,0.008787305,0.666666667,0,0.963768116,0.256849315,0.916666667,0.098199673,0,0.042680128
0.280655465,0.078767123,0.038551964,0.666666667,0.139375,0.949275362,0.196061644,0.883333333,0.15400982,0.085577605,0.139284075
0.183446744,0.270547945,0.040683353,0.555555556,0.1125,0.666666667,0.417380137,0.233333333,0.24811784,0.034727144,0.271225333
